function	file	line	col	source	char	type	optimization
gf_sub	crypto/ec/curve448/f_generic.c	42	36	    uint32_t co1 = ((1 << 28) - 1) * amt, co2 = co1 - amt;	*	cjump	O0-ftrapv
tls13_change_cipher_state	ssl/tls13_enc.c	511	21	    int direction = (which & SSL3_CC_READ) != 0 ? OSSL_RECORD_DIRECTION_READ	(	mmem	O0-fprofile-generate|O0-fprofile-instr-generate
simple_get_asn1	crypto/x509/x_all.c	119	27	    size_t max_resp_len = (it == ASN1_ITEM_rptr(X509_CRL)) ?	(	mmem	O0-fprofile-generate|O0-fprofile-instr-generate|Os-fcs-profile-generate|Os-fprofile-generate|Os-fprofile-instr-generate|Oz-fcs-profile-generate|Oz-fprofile-generate|Oz-fprofile-instr-generate
quic_read_record	ssl/quic/quic_tls.c	396	23	        dummyrec[0] = (rl->level == OSSL_RECORD_PROTECTION_LEVEL_NONE)	(	mmem	O0-fprofile-generate|O0-fprofile-instr-generate|O1-fcs-profile-generate|O1-fprofile-generate|O1-fprofile-instr-generate|O2-fcs-profile-generate|O2-fprofile-generate|O2-fprofile-instr-generate|O3-fcs-profile-generate|O3-fprofile-generate|O3-fprofile-instr-generate|Ofast-fcs-profile-generate|Ofast-fprofile-generate|Ofast-fprofile-instr-generate|Os-fcs-profile-generate|Os-fprofile-generate|Os-fprofile-instr-generate|Oz-fcs-profile-generate|Oz-fprofile-generate|Oz-fprofile-instr-generate
tls_post_encryption_processing_default	ssl/record/methods/tls_common.c	1687	24	    size_t headerlen = rl->isdtls ? DTLS1_RT_HEADER_LENGTH	r	mmem	O0-fprofile-generate|O0-fprofile-instr-generate|O1-fprofile-instr-generate|Oz-fprofile-instr-generate
tls13_update_key	ssl/tls13_enc.c	784	21	    int direction = sending ? OSSL_RECORD_DIRECTION_WRITE	s	mmem	O0-fprofile-generate|O0-fprofile-instr-generate|O1-fprofile-instr-generate|Oz-fprofile-instr-generate
build_chain	crypto/x509/x509_vfy.c	3611	31	                              ctx->num_untrusted < num	c	mmem	O0-fprofile-generate|O0-fprofile-instr-generate|O1-fcs-profile-generate|O1-fprofile-generate|O1-fprofile-instr-generate|O2-fprofile-generate|O2-fprofile-instr-generate|O3-fprofile-generate|O3-fprofile-instr-generate|Ofast-fprofile-generate|Ofast-fprofile-instr-generate|Os-fprofile-generate|Os-fprofile-instr-generate|Oz-fcs-profile-generate|Oz-fprofile-generate|Oz-fprofile-instr-generate
EC_GROUP_set_curve_name	crypto/ec/ec_lib.c	488	9	        (nid != NID_undef)	(	mmem	O0-fprofile-generate|O0-fprofile-instr-generate|O1-fprofile-instr-generate|O2-fprofile-instr-generate|O3-fprofile-instr-generate|Ofast-fprofile-instr-generate|Os-fprofile-instr-generate|Oz-fprofile-instr-generate
verify_ss_cert_trans	crypto/cmp/cmp_genm.c	277	30	                       desc, trusted == NULL ? "using trust store"	t	mmem	O0-fprofile-generate|O0-fprofile-instr-generate|O1-fcs-profile-generate|O1-fprofile-generate|O1-fprofile-instr-generate|O2-fcs-profile-generate|O2-fprofile-generate|O2-fprofile-instr-generate|O3-fcs-profile-generate|O3-fprofile-generate|O3-fprofile-instr-generate|Ofast-fcs-profile-generate|Ofast-fprofile-generate|Ofast-fprofile-instr-generate|Os-fcs-profile-generate|Os-fprofile-generate|Os-fprofile-instr-generate|Oz-fcs-profile-generate|Oz-fprofile-generate|Oz-fprofile-instr-generate
new_raw_key_int	crypto/evp/p_lib.c	468	29	                            key_is_priv ? OSSL_PKEY_PARAM_PRIV_KEY	k	mmem	O0-fprofile-generate|O0-fprofile-instr-generate|O1-fcs-profile-generate|O1-fprofile-generate|O1-fprofile-instr-generate|O2-fcs-profile-generate|O2-fprofile-generate|O2-fprofile-instr-generate|O3-fcs-profile-generate|O3-fprofile-generate|O3-fprofile-instr-generate|Ofast-fcs-profile-generate|Ofast-fprofile-generate|Ofast-fprofile-instr-generate|Os-fcs-profile-generate|Os-fprofile-generate|Os-fprofile-instr-generate|Oz-fcs-profile-generate|Oz-fprofile-generate|Oz-fprofile-instr-generate
