function	file	line	col	source	char	type	optimization
WHIRLPOOL_BitUpdate	crypto/whrlpool/wp_dgst.c	155	43	            unsigned int byteoff = bitoff / 8;	/	mdiv	O0-fglobal-isel
scryptBlockMix	providers/implementations/kdfs/scrypt.c	381	24	        memcpy(B_ + (i / 2 + (i & 1) * r) * 16, X, sizeof(X));	/	mdiv	O0-fglobal-isel
tls_parse_ctos_supported_groups	ssl/statem/extensions_srvr.c	1224	58	            || (PACKET_remaining(&supported_groups_list) % 2) != 0) {	%	mdiv	O0-fglobal-isel
CRYPTO_ctr128_encrypt_ctr32	crypto/modes/ctr128.c	163	21	        n = (n + 1) % 16;	%	mdiv	O0-fglobal-isel
CRYPTO_nistcts128_encrypt_block	crypto/modes/cts128.c	67	19	    residue = len % 16;	%	mdiv	O0-fglobal-isel
chacha20_initkey	providers/implementations/ciphers/cipher_chacha20_hw.c	22	26	            ctx->key.d[i / 4] = CHACHA_U8TOU32(key + i);	/	mdiv	O0-fglobal-isel
cts128_cs1_encrypt	providers/implementations/ciphers/cipher_cts.c	105	19	    residue = len % CTS_BLOCK_SIZE;	%	mdiv	O0-fglobal-isel
ossl_cipher_generic_get_params	providers/implementations/ciphers/ciphercommon.c	178	67	    if (p.ivlen != NULL && !OSSL_PARAM_set_size_t(p.ivlen, ivbits / 8)) {	/	mdiv	O0-fglobal-isel
t_fromb64	crypto/srp/srp_vfy.c	58	45	    if (size > INT_MAX || ((size + padsize) / 4) * 3 > alen)	/	mdiv	O0-fglobal-isel
txku_desirable	ssl/quic/quic_channel.c	808	38	    thresh_pkt_count = max_pkt_count / 2;	/	mdiv	O0-fglobal-isel
CRYPTO_ocb128_setiv	crypto/modes/ocb128.c	232	30	    nonce[0] = ((taglen * 8) % 128) << 1;	%	mdiv	O0-fglobal-isel
ec_asn1_group2curve	crypto/ec/ec_asn1.c	336	52	    len = ((size_t)EC_GROUP_get_degree(group) + 7) / 8;	/	mdiv	O0-fglobal-isel
chacha20_cipher	providers/implementations/ciphers/cipher_chacha20_hw.c	62	30	    rem = (unsigned int)(inl % CHACHA_BLK_SIZE);	%	mdiv	O0-fglobal-isel
txp_generate_stream_frames	ssl/quic/quic_txp.c	2456	34	        for (j = 0; j < chunks[i % 2].num_stream_iovec; ++j)	%	mdiv	O0-fglobal-isel
WHIRLPOOL_BitUpdate	crypto/whrlpool/wp_dgst.c	132	57	                    memcpy(c->data + byteoff, inp, bits / 8);	/	mdiv	O0-fglobal-isel
SHA512_Update	crypto/sha/sha512.c	322	30	            data += len, len %= sizeof(c->u), data -= len;	%	mdiv	O0-fglobal-isel
SHA3_squeeze	crypto/sha/keccak1600.c	1107	21	    size_t i, w = r / 8;	/	mdiv	O0-fglobal-isel
SHA512_Update	crypto/sha/sha512.c	321	50	            sha512_block_data_order(c, data, len / sizeof(c->u)),	/	mdiv	O0-fglobal-isel
