function	file	line	col	source	char	type	optimization
PQCLEAN_FALCON512_CLEAN_sampler	sign.c	352	8	    xi ^= (xi ^ -(int64_t)t) & -(int64_t)((uint32_t)(63 - cc) >> 31);	^	cjump	O1|O2|O3|Os|Oz
PQCLEAN_FALCONPADDED512_CLEAN_sampler	sign.c	352	8	    xi ^= (xi ^ -(int64_t)t) & -(int64_t)((uint32_t)(63 - cc) >> 31);	^	cjump	O1|O2|O3|Os|Oz
modp_mkgm2	keygen.c	807	11	        z ^= (z ^ z2) & -(uint32_t)((e >> i) & 1);	^	cjump	O1|O2|O3|Os|Oz
PQCLEAN_FALCONPADDED512_CLEAN_keygen	keygen.c	683	7	    d += p & -(d >> 31);	+	cjump	O1|O2|Os|Oz
zint_rebuild_CRT	keygen.c	723	7	    d += p & -(d >> 31);	+	cjump	O1|O2|O3|Os
make_fg	keygen.c	683	7	    d += p & -(d >> 31);	+	cjump	O1|O2|O3
PQCLEAN_FALCON1024_CLEAN_keygen	keygen.c	1145	12	        aw ^= ((w & 0x7FFFFFFF) ^ aw) & m;	^	cjump	O1|O2
PQCLEAN_FALCON512_CLEAN_keygen	keygen.c	723	7	    d += p & -(d >> 31);	+	cjump	O1|O2|Os
modp_mkgm2	keygen.c	683	7	    d += p & -(d >> 31);	+	cjump	O1|O2|O3
make_fg_step	keygen.c	1199	11	        w += p & -(w >> 31);	+	cjump	O1|O2|O3
PQCLEAN_FALCON512_CLEAN_sampler	sign.c	1057	43	    z = ((fpr_expm_p63(r, ccs) << 1) - 1) >> s;	>	cjump	O1|O2|O3|Os|Oz
PQCLEAN_FALCONPADDED1024_CLEAN_keygen	keygen.c	683	7	    d += p & -(d >> 31);	+	cjump	O1|O2|Os|Oz
PQCLEAN_FALCON512_CLEAN_keygen	keygen.c	1145	12	        aw ^= ((w & 0x7FFFFFFF) ^ aw) & m;	^	cjump	O1|O2
PQCLEAN_FALCON512_CLEAN_keygen	keygen.c	683	7	    d += p & -(d >> 31);	+	cjump	O1|O2|Os|Oz
poly_sub_scaled_ntt	keygen.c	1199	11	        w += p & -(w >> 31);	+	cjump	O1|O2
make_fg	keygen.c	723	7	    d += p & -(d >> 31);	+	cjump	O1|O2|O3
PQCLEAN_FALCON1024_CLEAN_sampler	sign.c	352	8	    xi ^= (xi ^ -(int64_t)t) & -(int64_t)((uint32_t)(63 - cc) >> 31);	^	cjump	O1|O2|O3|Os|Oz
PQCLEAN_FALCONPADDED1024_CLEAN_sampler	sign.c	1057	43	    z = ((fpr_expm_p63(r, ccs) << 1) - 1) >> s;	>	cjump	O1|O2|O3|Os|Oz
PQCLEAN_FALCONPADDED1024_CLEAN_keygen	keygen.c	723	7	    d += p & -(d >> 31);	+	cjump	O1|O2|Os
solve_NTRU_intermediate	keygen.c	683	7	    d += p & -(d >> 31);	+	cjump	O1|O2|O3
modp_mkgm2	keygen.c	723	7	    d += p & -(d >> 31);	+	cjump	O1|O2|O3|Os
PQCLEAN_FALCONPADDED512_CLEAN_keygen	keygen.c	723	7	    d += p & -(d >> 31);	+	cjump	O1|O2|Os
PQCLEAN_FALCONPADDED1024_CLEAN_keygen	keygen.c	1145	12	        aw ^= ((w & 0x7FFFFFFF) ^ aw) & m;	^	cjump	O1|O2
PQCLEAN_FALCONPADDED1024_CLEAN_sampler	sign.c	352	8	    xi ^= (xi ^ -(int64_t)t) & -(int64_t)((uint32_t)(63 - cc) >> 31);	^	cjump	O1|O2|O3|Os|Oz
PQCLEAN_FALCONPADDED512_CLEAN_keygen	keygen.c	1145	12	        aw ^= ((w & 0x7FFFFFFF) ^ aw) & m;	^	cjump	O1|O2
modp_iNTT2_ext	keygen.c	683	7	    d += p & -(d >> 31);	+	cjump	O1|O2|O3|Os|Oz
poly_sub_scaled_ntt	keygen.c	723	7	    d += p & -(d >> 31);	+	cjump	O1|O2|O3|Os
zint_rebuild_CRT	keygen.c	683	7	    d += p & -(d >> 31);	+	cjump	O1|O2|O3
PQCLEAN_FALCON1024_CLEAN_keygen	keygen.c	723	7	    d += p & -(d >> 31);	+	cjump	O1|O2|Os
poly_sub_scaled_ntt	keygen.c	683	7	    d += p & -(d >> 31);	+	cjump	O1|O2|O3
solve_NTRU_intermediate	keygen.c	1199	11	        w += p & -(w >> 31);	+	cjump	O1|O2|O3
PQCLEAN_FALCONPADDED512_CLEAN_sampler	sign.c	1057	43	    z = ((fpr_expm_p63(r, ccs) << 1) - 1) >> s;	>	cjump	O1|O2|O3|Os|Oz
